,date,ric,nat,pl,em,ml,rie,g75µ,g45µ,sba,r1_iram1622,r2_iram1622,r3_iram1622,r7_iram1622,r28_iram1622,r91_iram1622,pf,so3,mgo,sio2,fe2o3,caot,al2o3,na2o,k2o
748,2020-08-20,8277ST,AC,3,LML,3,8277ST,0.15,2.22,428.0,15.9,,,,59.6,,3.72,2.87,0.89,19.36,3.87,62.55,4.02,0.1,0.67
749,2020-08-21,8279ST,AC,3,LML,3,8279ST,0.2,1.99,419.0,,28.8,,,60.1,,3.6,2.91,0.84,19.52,4.0,62.77,3.92,0.1,0.77
750,2020-08-22,8278ST,AC,2,LML,2,8278ST,0.15,2.03,412.0,,30.6,,47.9,57.5,,3.83,2.88,0.84,19.49,3.98,62.66,3.93,0.1,0.73
751,2020-08-23,8285ST,AC,2,LML,2,8285ST,0.19,2.1,420.0,,31.0,,47.4,59.4,,3.84,2.91,0.84,19.34,4.12,62.57,3.85,0.1,0.74
752,2020-08-23,8286ST,AC,3,LML,3,8286ST,0.2,1.98,432.0,18.8,31.2,,,59.2,,3.56,3.22,0.8,19.29,3.9,62.52,3.55,0.1,0.68
753,2020-08-24,8290ST,AC,2,LML,2,8290ST,0.16,2.02,421.0,20.7,33.1,41.3,50.3,61.5,,3.78,2.86,0.84,19.57,4.08,62.75,4.01,0.1,0.6
754,2020-08-24,8291ST,AC,3,LML,3,8291ST,0.18,2.0,428.0,17.7,30.7,,,59.1,,3.69,2.88,0.84,19.49,4.22,62.56,3.87,0.1,0.61
755,2020-08-25,8296ST,AC,2,LML,2,8296ST,0.21,2.07,404.0,,33.3,,48.6,57.3,,3.82,2.95,0.66,19.34,4.2,62.73,3.65,0.03,0.81
756,2020-08-25,8297ST,AC,3,LML,3,8297ST,0.2,1.98,421.0,20.0,32.2,,,58.4,,3.99,2.98,0.8,19.46,4.06,62.84,3.92,0.09,0.63
757,2020-08-26,8702ST,AC,2,LML,2,8702ST,0.38,2.28,442.0,,32.6,,50.2,60.0,,3.85,2.91,0.84,19.53,4.31,62.73,3.7,0.1,1.05
758,2020-08-26,8707ST,AC,3,LML,3,8707ST,0.07,1.96,432.0,17.3,31.2,,,60.1,,3.93,2.92,0.81,19.54,4.23,62.84,3.78,0.09,0.6
759,2020-08-27,8707ST,AC,2,LML,2,8707ST,0.22,2.03,457.0,15.9,,,49.7,59.1,,3.5,2.79,0.84,19.66,4.52,62.72,3.59,0.1,0.75
760,2020-08-27,8708ST,AC,3,LML,3,8708ST,0.21,2.18,446.0,14.3,,,,54.3,,3.53,2.88,0.84,19.48,4.32,62.49,3.67,0.1,0.61
761,2020-08-28,8717ST,AC,2,LML,2,8717ST,0.29,2.01,428.0,,31.8,,48.9,59.5,,3.45,2.89,0.75,19.95,4.45,63.36,3.55,0.03,0.8
762,2020-08-28,8712ST,AC,3,LML,3,8712ST,0.3,1.98,443.0,,30.4,,,57.7,,3.79,3.0,0.71,19.66,4.37,63.28,3.57,0.03,0.82
763,2020-08-30,8721ST,AC,2,LML,2,8721ST,0.29,2.17,438.0,,31.7,,51.0,59.6,,3.51,2.94,0.78,19.83,4.73,63.43,3.47,0.04,0.8
764,2020-08-30,8722ST,AC,3,LML,3,8722ST,0.3,2.94,410.0,15.6,32.1,,,59.3,,3.48,2.97,0.76,19.74,4.72,63.56,4.47,0.04,0.77
765,2020-08-31,8727ST,AC,2,LML,2,8727ST,0.22,1.89,443.0,18.0,34.1,40.5,50.7,60.6,,3.51,2.98,0.8,19.61,4.57,63.51,3.33,0.04,0.81
766,2020-08-31,8728ST,AC,3,LML,3,8728ST,0.15,2.64,425.0,14.6,31.6,,,56.9,,3.46,2.94,0.75,19.58,4.61,63.74,3.4,0.04,0.79
767,2020-09-10,8787ST,AC,2,LML,2,8787ST,0.12,2.55,419.0,20.1,,,52.2,61.2,,3.59,3.1,0.78,19.77,4.65,63.43,3.3,0.04,0.88
768,2020-09-10,8782ST,AC,3,LML,3,8782ST,0.2,2.77,419.0,19.7,,,,60.1,,3.24,3.01,0.84,19.42,4.56,62.51,3.46,0.1,1.0
769,2020-09-11,8789ST,AC,2,LML,2,8789ST,0.43,3.14,425.0,,34.8,,51.4,59.0,,3.44,2.99,0.84,19.4,4.71,62.81,3.45,0.1,0.91
770,2020-09-11,8790ST,AC,3,LML,3,8790ST,0.22,2.79,422.0,,33.5,,,60.6,,3.1,3.06,0.84,19.2,4.72,62.52,3.41,0.1,0.92
771,2020-09-13,8201ST,AC,2,LML,2,8201ST,0.11,2.41,418.0,,34.3,,50.9,59.4,,3.04,2.86,0.84,19.26,4.69,63.01,3.44,0.1,0.95
772,2020-09-13,8202ST,AC,3,LML,3,8202ST,0.17,2.65,428.0,18.0,33.9,,,58.3,,3.34,2.96,0.8,19.16,4.69,62.51,3.44,0.1,0.96
773,2020-09-14,8207ST,AC,2,LML,2,8207ST,0.18,2.63,427.0,17.5,33.9,40.2,53.0,61.1,,2.94,2.97,0.75,20.04,4.47,63.55,3.47,0.04,0.89
774,2020-09-14,8208ST,AC,3,LML,3,8208ST,0.66,3.32,430.0,16.0,28.2,,,56.7,,3.07,2.95,0.73,19.9,4.85,63.57,3.2,0.04,0.89
775,2020-09-15,8217ST,AC,2,LML,2,8217ST,0.11,2.54,423.0,,34.3,,53.9,59.1,,3.39,2.89,0.84,19.61,4.84,62.91,3.35,0.1,0.82
776,2020-09-15,8212ST,AC,3,LML,3,8212ST,0.3,2.9,425.0,20.5,31.7,,,61.0,,3.44,2.89,0.84,19.66,4.49,62.8,3.51,0.1,0.83
777,2020-09-16,8220ST,AC,2,LML,2,8220ST,0.1,2.51,427.0,,34.1,,52.7,59.7,,3.72,2.95,0.84,19.49,4.54,62.72,3.33,0.1,0.88
778,2020-09-16,8221ST,AC,3,LML,3,8221ST,0.29,2.87,431.0,16.1,31.6,,,58.6,,3.43,2.9,0.84,19.56,4.58,62.93,3.46,0.1,0.94
779,2020-09-17,8226ST,AC,2,LML,2,8226ST,0.09,2.34,424.0,19.0,,,50.6,57.8,,3.17,3.05,0.75,19.8,4.7,63.34,3.19,0.04,0.85
780,2020-09-17,8227ST,AC,3,LML,3,8227ST,0.7,3.42,421.0,16.9,,,,58.2,,3.31,2.97,0.75,19.72,4.59,63.37,3.24,0.04,0.89
781,2020-09-18,8272ST,AC,2,LML,2,8272ST,0.15,1.76,424.0,,31.7,,50.9,57.6,,3.4,2.84,0.84,19.52,4.69,62.0,3.4,0.1,0.87
782,2020-09-18,8277ST,AC,3,LML,3,8277ST,0.17,2.4,403.0,,31.3,,,57.1,,3.41,2.82,0.84,19.55,4.61,62.3,3.44,0.1,0.87
783,2020-09-20,8221ST,AC,2,LML,2,8221ST,0.1,2.34,397.0,,32.3,,50.7,58.7,,3.45,2.91,0.84,19.77,4.7,62.47,3.46,0.1,0.98
784,2020-09-20,8222ST,AC,3,LML,3,8222ST,0.29,2.96,403.0,14.9,27.9,,,56.0,,3.53,2.85,0.84,19.8,4.65,62.44,3.47,0.1,1.0
785,2020-09-21,8227ST,AC,2,LML,2,8227ST,0.27,2.02,405.0,18.7,32.9,39.8,50.0,57.8,,3.54,2.94,0.8,19.92,4.67,62.95,3.25,0.04,0.89
786,2020-09-21,8228ST,AC,3,LML,3,8228ST,0.19,2.43,422.0,16.1,30.9,,,57.4,,3.9,2.92,0.79,19.88,4.58,63.16,3.22,0.04,0.88
787,2020-09-22,8257ST,AC,2,LML,2,8257ST,0.75,3.53,405.0,,31.2,,47.8,57.0,,3.29,2.82,0.8,20.08,4.67,63.3,3.26,0.04,0.9
788,2020-09-22,8252ST,AC,3,LML,3,8252ST,0.18,2.55,429.0,17.3,31.8,,,56.6,,3.69,3.02,0.8,19.93,4.62,63.15,3.27,0.04,1.91
789,2020-09-23,8260ST,AC,2,LML,2,8260ST,0.24,2.43,437.0,,33.9,,50.8,58.6,,3.29,2.87,0.83,19.63,4.64,62.61,3.42,0.09,1.11
790,2020-09-23,8261ST,AC,3,LML,3,8261ST,0.16,2.27,429.0,20.1,33.3,,,57.7,,3.67,2.89,0.84,19.59,4.62,62.54,3.48,0.1,1.13
791,2020-09-24,8266ST,AC,2,LML,2,8266ST,0.2,2.16,432.0,17.6,,,51.7,60.0,,3.28,2.87,0.8,19.76,4.82,62.98,3.12,0.04,0.84
792,2020-09-24,8267ST,AC,3,LML,3,8267ST,0.41,3.63,415.0,17.4,,,,57.9,,3.76,2.87,0.8,19.69,4.84,63.04,3.09,0.04,0.83
793,2020-09-25,8272ST,AC,2,LML,2,8272ST,0.24,2.43,432.0,,31.9,,48.7,59.3,,3.53,2.84,0.84,19.52,4.69,62.0,3.4,0.1,0.87
794,2020-09-25,8277ST,AC,3,LML,3,8277ST,0.39,2.92,413.0,,30.8,,,57.6,,3.52,2.82,0.84,19.55,4.61,62.3,3.44,0.1,0.87
795,2020-09-27,8280ST,AC,2,LML,2,8280ST,0.37,3.01,433.0,,32.4,,49.7,57.5,,3.55,3.06,0.81,19.73,4.84,62.98,3.09,0.04,0.8
796,2020-09-27,8281ST,AC,3,LML,3,8281ST,0.29,2.84,423.0,16.4,31.2,,,58.3,,3.51,3.12,0.8,20.0,4.83,62.63,3.13,0.06,0.83
797,2020-09-28,8287ST,AC,2,LML,2,8287ST,0.22,2.41,440.0,20.3,34.4,41.6,49.8,59.6,,3.67,3.02,0.8,19.34,4.89,62.77,2.93,0.03,0.76
798,2020-09-28,8288ST,AC,3,LML,3,8288ST,0.3,2.72,414.0,15.4,30.8,,,56.8,,3.4,3.04,0.8,19.52,4.81,63.12,2.99,0.04,0.77
799,2020-09-29,8292ST,AC,2,LML,2,8292ST,0.38,1.75,420.0,,32.4,,50.8,57.1,,3.28,2.85,0.82,19.91,5.12,63.23,2.92,0.04,0.8
800,2020-09-29,8297ST,AC,3,LML,3,8297ST,0.38,1.75,407.0,19.4,28.4,,,55.4,,3.7,2.84,0.82,19.87,5.14,63.24,2.91,0.03,0.79
801,2020-09-30,8299ST,AC,2,LML,2,8299ST,0.23,2.05,395.0,,32.4,,48.6,56.9,,3.56,3.1,0.82,19.53,5.2,62.65,2.84,0.04,0.83
802,2020-09-30,8500ST,AC,3,LML,3,8500ST,0.16,1.82,413.0,14.6,29.1,,,56.2,,3.86,2.96,0.81,19.89,4.92,63.16,3.07,0.04,0.82
803,2020-10-01,8505ST,AC,2,LML,2,8505ST,0.26,2.25,420.0,14.7,,,48.4,56.6,,3.16,3.06,0.84,19.76,5.15,62.98,2.95,0.03,0.85
804,2020-10-01,8506ST,AC,3,LML,3,8506ST,0.18,2.0,417.0,14.1,,,,56.2,,3.63,2.96,0.83,20.06,4.98,63.21,3.06,0.04,0.85
805,2020-10-02,8510ST,AC,2,LML,2,8510ST,0.15,1.89,405.0,,26.5,,46.1,56.7,,3.48,2.81,0.84,19.96,4.96,62.96,3.08,0.03,0.89
806,2020-10-02,8511ST,AC,3,LML,3,8511ST,0.85,3.31,381.0,,26.4,,,56.4,,3.52,2.78,0.83,19.93,4.83,62.89,3.15,0.04,0.93
807,2020-10-04,8517ST,AC,2,LML,2,8517ST,0.17,1.89,390.0,,30.8,,47.5,57.1,,3.46,3.14,0.84,19.58,4.91,62.66,3.14,0.03,0.95
808,2020-10-04,8512ST,AC,3,LML,3,8512ST,0.2,2.1,393.0,14.6,28.5,,,57.0,,3.51,3.05,0.82,19.24,4.65,62.22,3.17,0.03,0.96
809,2020-10-05,8522ST,AC,2,LML,2,8522ST,0.25,2.48,412.0,17.7,31.6,40.0,49.5,57.2,,3.57,2.97,0.84,19.6,4.76,62.9,3.17,0.03,0.97
810,2020-10-05,8527ST,AC,3,LML,3,8527ST,0.18,2.27,398.0,16.2,30.2,,,57.3,,3.74,2.83,0.83,19.67,4.73,62.97,3.17,0.03,0.94
811,2020-10-06,8528ST,AC,2,LML,2,8528ST,0.25,2.2,405.0,,30.5,,48.1,57.3,,3.51,2.9,0.85,19.73,4.79,63.02,3.23,0.03,0.96
812,2020-10-06,8529ST,AC,3,LML,3,8529ST,0.19,2.31,407.0,14.3,28.5,,,57.2,,3.77,2.86,0.84,19.72,4.75,63.01,3.26,0.03,0.97
813,2020-10-07,8575ST,AC,2,LML,2,8575ST,0.23,2.37,415.0,,31.8,,48.3,56.3,,3.66,2.89,0.83,19.79,4.71,63.11,3.32,0.03,0.99
814,2020-10-07,8576ST,AC,3,LML,3,8576ST,0.15,1.91,396.0,15.3,30.9,,,57.2,,3.8,2.83,0.81,19.64,4.67,62.96,3.33,0.03,0.98
815,2020-10-08,8521ST,AC,2,LML,2,8521ST,0.23,2.17,406.0,19.5,,,51.4,58.4,,3.48,2.84,0.77,19.69,4.25,63.02,3.59,0.03,0.99
816,2020-10-08,8522ST,AC,3,LML,3,8522ST,0.19,2.3,414.0,14.5,30.4,,,56.7,,3.72,2.99,0.8,19.64,4.53,62.93,3.37,0.03,0.99
817,2020-10-09,8526ST,AC,2,LML,2,8526ST,0.15,2.67,425.0,,32.8,,49.9,57.1,,3.49,2.98,0.72,19.84,4.05,62.93,3.84,0.03,1.02
818,2020-10-09,8527ST,AC,3,LML,3,8527ST,0.36,2.62,420.0,,30.4,,,56.6,,3.77,2.88,0.82,19.84,4.61,63.05,3.33,0.03,0.97
819,2020-10-11,8559ST,AC,2,LML,2,8559ST,0.37,2.47,419.0,,31.1,,47.1,56.2,,3.67,2.86,0.69,19.74,3.89,63.07,4.01,0.03,1.0
820,2020-10-11,8560ST,AC,3,LML,3,8560ST,0.21,2.72,421.0,15.7,29.7,,,55.3,,3.83,2.94,0.72,19.68,4.09,62.91,3.77,0.03,0.99
821,2020-10-12,8565ST,AC,2,LML,2,8565ST,0.29,2.35,404.0,20.3,33.3,39.8,50.2,59.3,,3.83,2.93,0.67,19.7,3.76,62.84,4.09,0.03,1.01
822,2020-10-12,8566ST,AC,3,LML,3,8566ST,0.45,3.13,401.0,16.9,30.6,,,56.2,,3.74,2.76,0.67,19.62,3.88,63.09,3.96,0.03,0.99
823,2020-10-13,8571ST,AC,2,LML,2,8571ST,0.26,2.11,412.0,,32.9,,51.4,58.7,,3.44,2.88,0.64,19.77,3.75,63.18,4.1,0.03,0.98
824,2020-10-13,8572ST,AC,3,LML,3,8572ST,0.19,1.93,426.0,18.9,32.9,,,57.7,,3.9,2.9,0.64,19.69,3.83,63.23,3.92,0.03,0.97
825,2020-10-14,8628ST,AC,2,LML,2,8628ST,0.16,2.15,430.0,,34.3,,51.1,57.9,,3.3,2.91,0.62,19.55,3.74,63.07,4.03,0.03,0.97
826,2020-10-14,8629ST,AC,3,LML,3,8629ST,0.26,1.94,433.0,19.9,34.6,,,61.5,,3.69,2.87,0.6,19.26,3.72,62.94,3.94,0.03,0.94
827,2020-10-15,8677ST,AC,2,LML,2,8677ST,0.16,1.63,429.0,20.4,,,51.5,60.1,,3.59,2.83,0.6,19.49,3.86,63.44,3.99,0.04,0.99
828,2020-10-15,8672ST,AC,3,LML,3,8672ST,0.41,2.51,411.0,18.4,,,,57.4,,3.88,2.86,0.6,19.31,3.9,63.14,3.9,0.04,0.98
829,2020-10-16,8678ST,AC,2,LML,2,8678ST,0.2,1.5,398.0,,34.5,,51.6,60.2,,3.6,2.91,0.57,19.31,3.91,63.4,4.01,0.04,0.75
830,2020-10-16,8679ST,AC,3,LML,3,8679ST,0.28,2.77,412.0,,31.5,,,57.5,,3.66,2.7,0.61,19.61,3.92,63.28,3.98,0.03,0.88
831,2020-10-18,8687ST,AC,2,LML,2,8687ST,0.29,2.2,416.0,,33.4,,51.5,60.4,,3.6,2.86,0.56,19.43,3.95,63.41,3.97,0.04,0.82
832,2020-10-18,8688ST,AC,3,LML,3,8688ST,0.26,1.84,417.0,18.5,31.7,,,57.3,,3.88,2.78,0.56,19.2,3.94,62.97,3.88,0.04,0.82
833,2020-10-19,8709ST,AC,2,LML,2,8709ST,0.4,2.2,407.0,17.8,32.0,38.4,52.5,60.4,,3.3,2.81,0.56,19.61,4.15,63.37,4.05,0.05,0.75
834,2020-10-19,8710ST,AC,3,LML,3,8710ST,0.27,2.37,414.0,17.4,30.1,,,60.2,,3.89,2.78,0.56,19.74,4.07,63.55,3.99,0.04,0.81
835,2020-10-20,8715ST,AC,2,LML,2,8715ST,0.62,2.24,407.0,,31.3,,49.9,60.8,,3.39,2.85,0.56,19.76,4.11,62.95,4.03,0.02,0.82
836,2020-10-20,8716ST,AC,3,LML,3,8716ST,0.13,1.96,408.0,16.1,27.9,,,58.2,,3.94,2.9,0.57,19.7,4.12,62.82,3.94,0.03,0.84
837,2020-10-21,8722ST,AC,2,LML,2,8722ST,0.12,1.76,406.0,,32.0,,50.1,61.1,,3.42,2.87,0.59,19.84,4.09,63.14,3.99,0.03,0.81
838,2020-10-21,8727ST,AC,3,LML,3,8727ST,0.2,2.11,410.0,17.5,28.4,,,60.6,,3.83,2.96,0.57,19.78,4.11,62.93,3.95,0.03,0.84
839,2020-10-22,8727ST,AC,2,LML,2,8727ST,0.24,2.74,414.0,20.6,,,51.3,60.4,,3.36,2.84,0.56,20.04,4.08,63.47,4.05,0.02,0.82
840,2020-10-22,8728ST,AC,3,LML,3,8728ST,0.32,2.94,407.0,17.6,,,,61.0,,3.67,2.9,0.55,19.86,4.05,63.23,3.99,0.02,0.83
841,2020-10-23,8772ST,AC,2,LML,2,8772ST,0.19,2.11,402.0,,32.3,,49.9,61.2,,3.89,2.84,0.56,19.92,4.07,63.27,3.99,0.03,0.84
